place_id,rating,lat,long,day,open_time,close_time,type_title
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,3,700,2200,store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,700,2200,grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,4,700,2200,store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,700,2200,grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,5,700,2200,store
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,6,700,2200,establishment
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,6,700,2200,food
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,6,700,2200,grocery_or_supermarket
ChIJ003ES4Vw14ARQRnANm5uicc,4.1,32.623368,-115.456604,6,700,2200,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,0,900,1700,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,0,900,1700,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,0,900,1700,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,1,900,1930,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,1,900,1930,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,1,900,1930,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,2,900,1930,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,2,900,1930,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,2,900,1930,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,3,900,1930,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,3,900,1930,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,3,900,1930,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,4,900,1930,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,4,900,1930,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,4,900,1930,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,5,900,1930,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,5,900,1930,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,5,900,1930,store
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,6,900,1700,car_dealer
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,6,900,1700,establishment
ChIJ003ES4Vw14ARvNsJ0O8H9SA,,32.62502,-115.456269,6,900,1700,store
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,electrician
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,establishment
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,general_contractor
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,home_goods_store
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,painter
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,plumber
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,1,700,1700,store
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,2,700,1700,electrician
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,2,700,1700,establishment
ChIJ003GDxoBxokRT7HVBqi1g88,,40.415558,-76.419433,2,700,1700,general_contractor
